movie_id,person_id,job
673,23677,Director
6800,16566,Director
4082,23393,Director
37727,57270,Director
678,37852,Director
6791,70636,Director
4083,38689,Director
82684,51918,Director
2788,57073,Director
6803,4955,Director
37729,34891,Director
37729,510,Director
82641,99436,Director
2775,75675,Director
679,12804,Director
4084,893,Director
2789,9108,Director
82765,110511,Director
680,3776,Director
2790,43513,Director
37731,56359,Director
6807,10707,Director
82744,66121,Director
4077,18175,Director
82848,8635,Director
82848,13953,Director
37733,224,Director
37736,3556,Director
685,8876,Director
2792,27746,Director
82767,17114,Director
6804,7623,Director
6808,54451,Director
688,18254,Director
6809,66274,Director
4085,769,Director
4086,15206,Director
2791,12936,Director
2791,12987,Director
2791,3415,Director
4089,11159,Director
667,115983,Director
37739,2053,Director
6810,52629,Director
82852,3289,Director
691,24318,Director
37741,5345,Director
82854,65630,Director
2793,58384,Director
4090,108217,Director
6811,7678,Director
2794,57434,Director
82857,1079579,Director
82857,1079578,Director
4091,54590,Director
6812,190,Director
694,43786,Director
37844,72024,Director
692,104404,Director
83086,42745,Director
6814,24318,Director
695,1046169,Director
4093,3349,Director
37853,57082,Director
6816,18500,Director
83132,144476,Director
2796,9577,Director
697,73838,Director
2797,14911,Director
4103,488,Director
83177,9622,Director
37857,87081,Director
698,42113,Director
4092,84906,Director
2798,17494,Director
38038,7313,Director
38038,7314,Director
4102,68750,Director
6818,93406,Director
6817,190,Director
37830,9660,Director
700,56059,Director
2799,13581,Director
6820,43,Director
83134,52479,Director
703,129708,Director
4105,7623,Director
4104,83961,Director
83270,24248,Director
2795,1524,Director
38095,69081,Director
83349,201,Director
704,15111,Director
2801,58094,Director
38159,1126,Director
38061,1108,Director
6827,111338,Director
706,104507,Director
38164,37361,Director
4110,40007,Director
83374,141169,Director
6832,5342,Director
707,7256,Director
4111,1776,Director
2803,6349,Director
2800,99875,Director
2800,118472,Director
2800,85311,Director
6836,5030,Director
83601,129937,Director
83601,129938,Director
708,7145,Director
4113,3636,Director
709,71792,Director
2804,12698,Director
6835,88164,Director
38304,1032,Director
4115,89467,Director
38294,43526,Director
2805,64030,Director
4116,68750,Director
6821,58075,Director
83613,15277,Director
710,1175207,Director
83480,58498,Director
136341,209181,Director
83796,77008,Director
4117,19665,Director
711,129941,Director
38583,56173,Director
83803,59357,Director
136353,113896,Director
136353,96337,Director
714,4429,Director
4121,4600,Director
136355,127381,Director
83827,234397,Director
38388,33279,Director
715,25950,Director
83910,6159,Director
4109,178486,Director
136359,117060,Director
718,64909,Director
4124,15663,Director
38798,323,Director
83969,129422,Director
136443,140244,Director
719,1524,Director
38992,40256,Director
4125,66548,Director
83369,2690,Director
83976,172,Director
722,940684,Director
136447,74881,Director
136445,74881,Director
39183,1614,Director
39231,11649,Director
4126,78523,Director
84152,17329,Director
84156,6818,Director
84156,937748,Director
720,7314,Director
720,53304,Director
720,1244465,Director
720,53329,Director
720,1119483,Director
720,1265554,Director
720,1119834,Director
39234,15287,Director
38886,5656,Director
2802,11057,Director
136449,12180,Director
4123,58251,Director
724,41549,Director
4128,5572,Director
39292,1461,Director
84187,77926,Director
84187,77923,Director
84187,77921,Director
4129,72427,Director
725,68215,Director
39307,53176,Director
84189,88039,Director
136471,559968,Director
136471,20400,Director
726,5696,Director
4127,64877,Director
39381,53333,Director
4130,21371,Director
84240,16973,Director
136503,96337,Director
728,19304,Director
39400,11809,Director
136511,1391832,Director
731,18500,Director
4132,62043,Director
136540,64227,Director
136540,1009255,Director
4133,70737,Director
84273,74257,Director
39414,26481,Director
733,865,Director
735,87680,Director
136556,89112,Director
39427,12995,Director
4138,51785,Director
136469,74159,Director
39435,10702,Director
39444,1704,Director
4135,44056,Director
84392,144221,Director
84374,8858,Director
136562,2034,Director
736,2209,Director
84414,90367,Director
136564,549310,Director
4139,30477,Director
737,70792,Director
136598,52935,Director
136598,1236679,Director
84512,14674,Director
39446,2675,Director
39449,24294,Director
741,12180,Director
4131,53861,Director
84523,85309,Director
136602,1155547,Director
742,64796,Director
4142,87121,Director
4141,54050,Director
136654,172,Director
743,65548,Director
4143,59958,Director
745,7314,Director
84246,94218,Director
136664,3087,Director
4144,12453,Director
4146,2303,Director
747,4610,Director
84615,61069,Director
136666,57538,Director
39516,2166,Director
39801,17282,Director
136778,1242112,Director
136786,1223175,Director
84696,4610,Director
748,28239,Director
40148,956,Director
39869,42,Director
4147,73693,Director
750,240,Director
84637,12079,Director
84716,108536,Director
4148,578,Director
40278,39,Director
84553,232313,Director
136800,89824,Director
757,12453,Director
4149,17494,Director
136816,130051,Director
40339,61411,Director
4152,8965,Director
40412,70520,Director
759,223825,Director
84772,54733,Director
84799,148745,Director
39715,54590,Director
136834,31033,Director
136834,21905,Director
760,14614,Director
84844,113337,Director
136838,4919,Director
761,18254,Director
4154,141706,Director
84601,59521,Director
136840,228943,Director
762,41550,Director
4155,19969,Director
136850,93475,Director
40491,16767,Director
4156,130750,Director
4156,32983,Director
84942,27226,Director
764,366,Director
40414,70221,Director
40578,125085,Director
765,1776,Director
766,16378,Director
4157,122441,Director
40581,11873,Director
84950,71280,Director
136864,15217,Director
136859,8965,Director
4158,57646,Director
84944,1704,Director
84952,131186,Director
40583,2945,Director
136912,233134,Director
4153,3288,Director
4153,3289,Director
773,1079380,Director
4159,71418,Director
40597,592702,Director
775,15389,Director
775,53767,Director
775,4415,Director
40478,123969,Director
136958,930624,Director
84954,1921,Director
4160,37626,Director
40614,29605,Director
85020,12786,Director
778,2034,Director
137337,55251,Director
85022,7395,Director
85022,7396,Director
4164,51864,Director
85025,17350,Director
40629,36588,Director
137218,67451,Director
137345,81220,Director
4166,88743,Director
40723,59998,Director
781,4956,Director
85056,40256,Director
780,6046,Director
4167,27846,Director
137517,30678,Director
137595,119665,Director
40819,366,Director
85131,66739,Director
40732,57581,Director
783,62047,Director
783,62048,Director
4168,62514,Director
40815,10723,Director
85213,2176,Director
137857,15277,Director
782,893,Director
4171,1006172,Director
4171,933381,Director
85179,81718,Director
4161,1704,Director
4174,8246,Director
85259,57314,Director
4175,1884,Director
784,7399,Director
785,7395,Director
785,7396,Director
40851,15277,Director
40826,10965,Director
85261,21879,Director
138036,956,Director
786,26713,Director
40617,41041,Director
40870,69371,Director
138186,1675373,Director
788,4499,Director
40946,22301,Director
85316,69003,Director
779,1214396,Director
137863,1083452,Director
4178,2000,Director
138204,1061773,Director
4181,93806,Director
790,592762,Director
4184,33064,Director
40955,17016,Director
138208,24,Director
795,3111,Director
85334,98136,Director
85295,13581,Director
138396,128745,Director
40962,1215,Director
40959,1524,Director
798,18878,Director
4187,16888,Director
40966,52894,Director
85342,52576,Director
85354,58324,Director
799,108,Director
138210,865,Director
4189,18738,Director
85367,17494,Director
138546,76095,Director
138546,55265,Director
800,102445,Director
41014,4955,Director
4190,3632,Director
138610,1401541,Director
138610,1401542,Director
4191,10076,Director
41285,1243,Director
85394,6818,Director
801,18320,Director
802,12962,Director
138632,67075,Director
4193,12964,Director
41527,357,Director
85399,61175,Director
138702,1364881,Director
803,56539,Director
4180,100616,Director
85401,15218,Director
41566,5524,Director
85397,19850,Director
2806,26458,Director
4195,20937,Director
85412,135113,Director
805,5572,Director
804,12833,Director
41569,108,Director
138798,66563,Director
138835,142228,Director
4194,37846,Director
4194,68424,Director
4197,13,Director
2807,18889,Director
41573,56789,Director
6849,7501,Director
139052,144519,Director
6837,30008,Director
806,77076,Director
41571,17633,Director
4198,67268,Director
138966,1456616,Director
2808,6046,Director
4200,16590,Director
6850,73496,Director
41617,22020,Director
809,40230,Director
2810,40333,Director
41627,76978,Director
4202,40391,Director
139157,150690,Director
2812,28741,Director
810,12988,Director
4203,18254,Director
6852,3632,Director
813,2357,Director
808,66076,Director
139415,1243,Director
41716,44740,Director
818,15042,Director
41724,51521,Director
2815,64508,Director
139511,67075,Director
4205,24318,Director
6856,4109,Director
4204,323,Director
823,28615,Director
2817,10179,Director
139640,57917,Director
41769,49555,Director
824,56201,Director
824,1870,Director
41828,11195,Director
6858,3556,Director
6857,56339,Director
2816,64508,Director
139642,20907,Director
6851,3110,Director
2818,64508,Director
4210,638,Director
4211,23393,Director
2819,2226,Director
139644,137427,Director
829,71110,Director
828,18308,Director
4212,6778,Director
139655,1347619,Director
139655,40509,Director
41712,70520,Director
6860,42319,Director
830,28904,Director
2820,1114891,Director
2820,11857,Director
6863,564,Director
41997,488,Director
139385,223,Director
6867,17867,Director
2822,1090,Director
42004,7426,Director
139747,16828,Director
6868,40508,Director
832,6159,Director
4215,18311,Director
41863,2176,Director
2824,102109,Director
2824,96439,Director
2813,44931,Director
833,7678,Director
4217,5281,Director
42007,3026,Director
2826,1090,Director
835,119310,Director
4214,67897,Director
6869,52576,Director
139855,1019303,Director
139855,202,Director
6870,190,Director
2827,29524,Director
6853,1905256,Director
139857,46680,Director
4218,15858,Director
42009,20739,Director
4219,69801,Director
6862,21712,Director
836,12989,Director
42002,60129,Director
42011,15002,Director
139859,16142,Director
139859,585687,Director
6872,23799,Director
42013,57328,Director
837,518,Director
4220,18392,Director
6873,1223,Director
2829,13,Director
4221,67411,Director
139915,56717,Director
139994,106345,Director
42015,5306,Director
6874,138,Director
839,65602,Director
139717,95324,Director
2828,28904,Director
42018,3224,Director
838,32983,Director
140016,1436122,Director
6879,5501,Director
840,92554,Director
2836,77076,Director
